3.000000 2
1225.000000 43
1226.000000 17
1227.000000 6
1228.000000 4
1232.000000 487
1233.000000 3
1234.000000 66
1235.000000 1
1236.000000 9
1237.000000 1
1238.000000 13
1240.000000 9
1242.000000 1
1244.000000 3
1248.000000 1
1250.000000 52
1251.000000 29
1252.000000 68
1253.000000 113
1254.000000 59
1255.000000 11
1256.000000 3
1257.000000 1
