5.000000 2
546.000000 1
567.000000 24
572.000000 51
577.000000 50
582.000000 35
588.000000 132
593.000000 61
598.000000 91
603.000000 91
609.000000 12
614.000000 12
619.000000 19
630.000000 2
640.000000 1
645.000000 3
656.000000 11
661.000000 11
666.000000 6
672.000000 6
677.000000 28
682.000000 12
687.000000 20
693.000000 21
708.000000 8
